entry,Re,alpha,CL_xf,CD_xf
stec8|AQUILA,59400.0,-1.86,-0.0227,0.036890
stec8|AQUILA,59400.0,-0.83,0.1492,0.031340
stec8|AQUILA,59400.0,0.18,0.3141,0.028000
stec8|AQUILA,59400.0,1.20,0.4944,0.026000
stec8|AQUILA,59400.0,2.23,0.6004,0.027520
stec8|AQUILA,59400.0,3.23,0.7136,0.028220
stec8|AQUILA,59400.0,4.26,0.8072,0.030100
stec8|AQUILA,59400.0,5.27,0.8993,0.032110
stec8|AQUILA,59400.0,6.28,0.9994,0.033670
stec8|AQUILA,59400.0,7.30,1.0781,0.037230
stec8|AQUILA,59400.0,8.33,1.1810,0.038960
stec8|AQUILA,59400.0,9.34,1.2698,0.040760
stec8|AQUILA,59400.0,10.34,1.3407,0.041380
stec8|AQUILA,101100.0,-1.86,0.1884,0.024030
stec8|AQUILA,101100.0,-0.84,0.3123,0.019830
stec8|AQUILA,101100.0,0.18,0.4608,0.014910
stec8|AQUILA,101100.0,1.21,0.5572,0.015530
stec8|AQUILA,101100.0,2.22,0.6557,0.016160
stec8|AQUILA,101100.0,3.24,0.7552,0.016980
stec8|AQUILA,101100.0,4.27,0.8566,0.017890
stec8|AQUILA,101100.0,5.28,0.9543,0.019040
stec8|AQUILA,101100.0,6.29,1.0528,0.020360
stec8|AQUILA,101100.0,7.33,1.1477,0.022210
stec8|AQUILA,101100.0,8.33,1.2358,0.024200
stec8|AQUILA,101100.0,9.35,1.3123,0.025950
stec8|AQUILA,101100.0,10.36,1.3640,0.028280
stec8|AQUILA,101100.0,11.36,1.3451,0.032540
stec8|AQUILA,101100.0,12.37,1.2989,0.043930
stec8|AQUILA,101100.0,13.37,1.2577,0.059330
stec8|AQUILA,150500.0,1.19,0.5560,0.011800
stec8|AQUILA,150500.0,3.24,0.7584,0.013100
stec8|AQUILA,150500.0,5.28,0.9582,0.014910
stec8|AQUILA,150500.0,7.32,1.1489,0.017690
stec8|AQUILA,150500.0,8.34,1.2361,0.019380
stec8|AQUILA,150500.0,9.36,1.3107,0.021280
stec8|AQUILA,150500.0,11.37,1.3517,0.028960
stec8|AQUILA,203900.0,-0.85,0.3097,0.014140
stec8|AQUILA,203900.0,0.17,0.4129,0.012300
stec8|AQUILA,203900.0,1.19,0.5549,0.009980
stec8|AQUILA,203900.0,2.22,0.6564,0.010530
stec8|AQUILA,203900.0,3.26,0.7594,0.011190
stec8|AQUILA,203900.0,4.26,0.8579,0.011920
stec8|AQUILA,203900.0,5.28,0.9572,0.012840
stec8|AQUILA,203900.0,6.31,1.0549,0.013990
stec8|AQUILA,203900.0,7.32,1.1477,0.015420
stec8|AQUILA,203900.0,8.34,1.2332,0.016950
stec8|AQUILA,203900.0,9.35,1.3091,0.018790
stec8|AQUILA,203900.0,10.37,1.3590,0.021450
stec8|AQUILA,203900.0,11.35,1.3557,0.027170
stec8|AQUILA,203900.0,12.37,1.3098,0.039480
stec8|AQUILA,203900.0,13.38,1.2778,0.053890
stec8|AQUILA,203900.0,14.36,1.2665,0.067370
stec8|AQUILA,301100.0,-1.87,0.1900,0.017730
stec8|AQUILA,301100.0,1.13,0.5481,0.008320
stec8|AQUILA,301100.0,2.18,0.6519,0.008810
stec8|AQUILA,301100.0,3.21,0.7540,0.009370
stec8|AQUILA,301100.0,4.23,0.8549,0.010050
stec8|AQUILA,301100.0,5.28,0.9574,0.010940
stec8|AQUILA,301100.0,6.30,1.0551,0.011970
stec8|AQUILA,301100.0,7.32,1.1489,0.013280
stec8|CLARK-Y,61300.0,-2.92,-0.3571,0.033810
stec8|CLARK-Y,61300.0,-1.90,-0.2536,0.030740
stec8|CLARK-Y,61300.0,-0.88,-0.0878,0.028920
stec8|CLARK-Y,61300.0,0.15,0.1243,0.029790
stec8|CLARK-Y,61300.0,1.18,0.2909,0.031550
stec8|CLARK-Y,61300.0,2.20,0.4222,0.032550
stec8|CLARK-Y,61300.0,3.24,0.6039,0.031200
stec8|CLARK-Y,61300.0,4.26,0.7405,0.030180
stec8|CLARK-Y,61300.0,5.28,0.8716,0.029650
stec8|CLARK-Y,61300.0,6.29,0.9965,0.030160
stec8|CLARK-Y,61300.0,7.32,1.0739,0.033020
stec8|CLARK-Y,61300.0,8.33,1.1862,0.032350
stec8|CLARK-Y,61300.0,9.34,1.2483,0.034080
stec8|CLARK-Y,61300.0,10.35,1.2794,0.036950
stec8|CLARK-Y,61300.0,11.34,1.2986,0.042430
stec8|CLARK-Y,102600.0,-3.94,-0.3030,0.030400
stec8|CLARK-Y,102600.0,-2.92,-0.1595,0.026170
stec8|CLARK-Y,102600.0,-1.87,-0.0207,0.023690
stec8|CLARK-Y,102600.0,-0.85,0.2446,0.020270
stec8|CLARK-Y,102600.0,1.20,0.5437,0.018120
stec8|CLARK-Y,102600.0,2.21,0.6626,0.017380
stec8|CLARK-Y,102600.0,3.25,0.7726,0.017050
stec8|CLARK-Y,102600.0,4.25,0.8722,0.017180
stec8|CLARK-Y,102600.0,5.28,0.9640,0.018190
stec8|CLARK-Y,102600.0,6.29,1.0518,0.019760
stec8|CLARK-Y,102600.0,7.32,1.1304,0.021280
stec8|CLARK-Y,102600.0,8.34,1.2028,0.023180
stec8|CLARK-Y,102600.0,9.36,1.2537,0.025050
stec8|CLARK-Y,102600.0,10.36,1.2464,0.027820
stec8|CLARK-Y,102600.0,11.35,1.2497,0.033250
stec8|CLARK-Y,203800.0,-3.96,-0.0816,0.017580
stec8|CLARK-Y,203800.0,-2.90,0.0486,0.014980
stec8|CLARK-Y,203800.0,-1.91,0.1706,0.012550
stec8|CLARK-Y,203800.0,-0.85,0.3753,0.010490
stec8|CLARK-Y,203800.0,0.17,0.5436,0.010290
stec8|CLARK-Y,203800.0,1.19,0.6318,0.010330
stec8|CLARK-Y,203800.0,2.22,0.7223,0.010590
stec8|CLARK-Y,203800.0,3.24,0.8080,0.011070
stec8|CLARK-Y,203800.0,4.27,0.8896,0.011860
stec8|CLARK-Y,203800.0,5.28,0.9646,0.013040
stec8|CLARK-Y,203800.0,6.30,1.0369,0.014470
stec8|CLARK-Y,203800.0,7.31,1.1095,0.015920
stec8|CLARK-Y,203800.0,8.34,1.1787,0.017470
stec8|CLARK-Y,203800.0,9.34,1.2243,0.019050
stec8|CLARK-Y,203800.0,10.34,1.2377,0.022660
stec8|CLARK-Y,203800.0,11.35,1.2491,0.028360
stec8|CLARK-Y,203800.0,12.34,1.2737,0.034110
stec8|CLARK-Y,203800.0,13.36,1.3029,0.040500
stec8|CLARK-Y,203800.0,14.35,1.3275,0.047520
stec8|CLARK-Y,301200.0,-4.93,-0.1410,0.015040
stec8|CLARK-Y,301200.0,-3.91,-0.0140,0.012960
stec8|CLARK-Y,301200.0,-2.90,0.0967,0.011450
stec8|CLARK-Y,301200.0,-1.87,0.2019,0.009950
stec8|CLARK-Y,301200.0,-0.86,0.2958,0.008110
stec8|CLARK-Y,301200.0,0.16,0.5424,0.008480
stec8|CLARK-Y,301200.0,1.20,0.6440,0.008580
stec8|CLARK-Y,301200.0,2.23,0.7289,0.008890
stec8|CLARK-Y,301200.0,3.24,0.8110,0.009430
stec8|CLARK-Y,301200.0,4.26,0.8896,0.010260
stec8|CLARK-Y,301200.0,5.29,0.9613,0.011480
stec8|DAE51,60400.0,-2.91,-0.1581,0.037710
stec8|DAE51,60400.0,-1.89,-0.0315,0.030750
stec8|DAE51,60400.0,-0.87,0.1243,0.023990
stec8|DAE51,60400.0,0.18,0.2922,0.027190
stec8|DAE51,60400.0,1.20,0.4382,0.030300
stec8|DAE51,60400.0,2.22,0.5770,0.033100
stec8|DAE51,60400.0,3.24,0.6924,0.035810
stec8|DAE51,60400.0,4.25,0.8283,0.036780
stec8|DAE51,60400.0,5.29,0.9544,0.036240
stec8|DAE51,60400.0,6.28,1.0898,0.032360
stec8|DAE51,60400.0,7.31,1.2140,0.028100
stec8|DAE51,60400.0,8.31,1.2716,0.028700
stec8|DAE51,101400.0,-2.90,0.0238,0.027720
stec8|DAE51,101400.0,-1.87,0.1917,0.022220
stec8|DAE51,101400.0,-0.84,0.3326,0.018540
stec8|DAE51,101400.0,0.18,0.4723,0.019140
stec8|DAE51,101400.0,1.22,0.5941,0.019770
stec8|DAE51,101400.0,2.22,0.7094,0.019870
stec8|DAE51,101400.0,3.25,0.8214,0.019850
stec8|DAE51,101400.0,4.25,0.9308,0.019360
stec8|DAE51,101400.0,5.29,1.0424,0.018870
stec8|DAE51,101400.0,6.30,1.1448,0.018730
stec8|DAE51,101400.0,7.33,1.2316,0.019650
stec8|DAE51,101400.0,8.32,1.2778,0.023480
stec8|DAE51,101400.0,9.33,1.2777,0.032140
stec8|DAE51,101400.0,10.33,1.3290,0.040740
stec8|DAE51,153500.0,-2.87,0.1608,0.019160
stec8|DAE51,153500.0,-1.84,0.2905,0.014580
stec8|DAE51,153500.0,-0.82,0.3972,0.012800
stec8|DAE51,153500.0,0.20,0.5076,0.013050
stec8|DAE51,153500.0,1.20,0.6152,0.013230
stec8|DAE51,153500.0,2.23,0.7275,0.013240
stec8|DAE51,153500.0,3.27,0.8397,0.013340
stec8|DAE51,153500.0,4.28,0.9471,0.013540
stec8|DAE51,153500.0,5.31,1.0546,0.013930
stec8|DAE51,153500.0,6.31,1.1512,0.014790
stec8|DAE51,153500.0,7.32,1.2341,0.016710
stec8|DAE51,153500.0,8.34,1.2840,0.021520
stec8|DAE51,153500.0,9.35,1.2930,0.029160
stec8|DAE51,153500.0,10.33,1.3207,0.036190
stec8|DAE51,153500.0,11.34,1.3877,0.045740
stec8|DAE51,203200.0,-2.92,0.1765,0.016300
stec8|DAE51,203200.0,-1.86,0.2908,0.012760
stec8|DAE51,203200.0,-0.83,0.3917,0.010280
stec8|DAE51,203200.0,0.17,0.5017,0.010420
stec8|DAE51,203200.0,1.21,0.6162,0.010540
stec8|DAE51,203200.0,2.23,0.7278,0.010740
stec8|DAE51,203200.0,3.27,0.8411,0.010970
stec8|DAE51,203200.0,4.26,0.9475,0.011350
stec8|DAE51,203200.0,5.30,1.0556,0.012050
stec8|DAE51,203200.0,6.31,1.1526,0.013220
stec8|DAE51,203200.0,7.31,1.2343,0.015520
stec8|DAE51,203200.0,8.33,1.2886,0.020410
stec8|DAE51,203200.0,9.35,1.3137,0.026820
stec8|DAE51,203200.0,10.33,1.3356,0.033600
stec8|DAE51,203200.0,11.34,1.3706,0.041130
stec8|DAE51,310400.0,-2.88,0.1666,0.013130
stec8|DAE51,310400.0,-1.84,0.2819,0.010820
stec8|DAE51,310400.0,-0.82,0.3810,0.007960
stec8|DAE51,310400.0,0.17,0.4973,0.007870
stec8|DAE51,310400.0,1.22,0.6153,0.008070
stec8|DAE51,310400.0,2.22,0.7268,0.008330
stec8|DAE51,310400.0,3.26,0.8412,0.008720
stec8|DAE51,310400.0,4.24,0.9470,0.009280
stec8|DAE51,310400.0,5.18,1.0453,0.010060
stec8|DAE51,310400.0,6.28,1.1518,0.011610
stec8|DAE51,310400.0,7.31,1.2372,0.014370
stec8|DAE51,310400.0,8.33,1.3001,0.018940
stec8|DAE51,310400.0,9.34,1.3399,0.024130
stec8|DAE51,310400.0,10.34,1.3700,0.029760
stec8|DF101,58100.0,-4.99,-0.4864,0.028590
stec8|DF101,58100.0,-3.97,-0.4131,0.023710
stec8|DF101,58100.0,-2.95,-0.3514,0.022690
stec8|DF101,58100.0,-1.92,-0.2744,0.021230
stec8|DF101,58100.0,-0.89,-0.1355,0.020730
stec8|DF101,58100.0,0.14,0.0075,0.023930
stec8|DF101,58100.0,1.17,0.1833,0.027090
stec8|DF101,58100.0,2.20,0.3441,0.028910
stec8|DF101,58100.0,3.21,0.5318,0.028160
stec8|DF101,58100.0,4.23,0.6871,0.025720
stec8|DF101,58100.0,5.24,0.8120,0.024000
stec8|DF101,58100.0,6.26,0.9083,0.025250
stec8|DF101,58100.0,7.28,0.9960,0.028650
stec8|DF101,58100.0,8.29,1.0794,0.033370
stec8|DF101,58100.0,9.31,1.1458,0.039180
stec8|DF101,101700.0,-6.00,-0.5691,0.028860
stec8|DF101,101700.0,-4.97,-0.4937,0.022860
stec8|DF101,101700.0,-3.97,-0.4217,0.019160
stec8|DF101,101700.0,-2.95,-0.2942,0.019110
stec8|DF101,101700.0,-1.91,-0.1432,0.018300
stec8|DF101,101700.0,-0.87,0.1262,0.017660
stec8|DF101,101700.0,0.16,0.2970,0.017480
stec8|DF101,101700.0,1.17,0.4440,0.016380
stec8|DF101,101700.0,2.19,0.5508,0.015660
stec8|DF101,101700.0,3.21,0.6494,0.015310
stec8|DF101,101700.0,4.24,0.7445,0.015430
stec8|DF101,101700.0,5.25,0.8291,0.016270
stec8|DF101,101700.0,6.26,0.9077,0.018330
stec8|DF101,101700.0,7.28,0.9927,0.021310
stec8|DF101,101700.0,8.30,1.0777,0.024690
stec8|DF101,101700.0,9.32,1.1468,0.027800
stec8|DF101,101700.0,10.33,1.1758,0.030490
stec8|DF101,101700.0,11.33,1.1679,0.036310
stec8|DF101,101700.0,12.33,1.1879,0.045050
stec8|DF101,101700.0,13.29,1.1907,0.056570
stec8|DF101,153700.0,-5.99,-0.5787,0.025360
stec8|DF101,153700.0,-4.97,-0.4575,0.019990
stec8|DF101,153700.0,-3.95,-0.3140,0.016170
stec8|DF101,153700.0,-2.93,-0.1582,0.015600
stec8|DF101,153700.0,-1.90,-0.0123,0.013950
stec8|DF101,153700.0,-0.87,0.2079,0.012710
stec8|DF101,153700.0,0.16,0.3893,0.011750
stec8|DF101,153700.0,1.17,0.4758,0.011330
stec8|DF101,153700.0,2.19,0.5676,0.011320
stec8|DF101,153700.0,3.22,0.6601,0.011660
stec8|DF101,153700.0,4.23,0.7482,0.012290
stec8|DF101,153700.0,5.26,0.8301,0.013470
stec8|DF101,153700.0,6.27,0.9053,0.015580
stec8|DF101,153700.0,7.29,0.9870,0.018040
stec8|DF101,153700.0,8.31,1.0682,0.020570
stec8|DF101,153700.0,9.32,1.1317,0.022720
stec8|DF101,153700.0,10.33,1.1710,0.025210
stec8|DF101,153700.0,11.34,1.1705,0.031840
stec8|DF101,153700.0,12.34,1.1800,0.040050
stec8|DF101,153700.0,13.34,1.1933,0.049960
stec8|DF101,201400.0,-5.99,-0.5256,0.022570
stec8|DF101,201400.0,-4.97,-0.3859,0.017020
stec8|DF101,201400.0,-3.93,-0.2460,0.014060
stec8|DF101,201400.0,-2.92,-0.0910,0.013110
stec8|DF101,201400.0,-1.89,0.0373,0.011490
stec8|DF101,201400.0,-0.88,0.1762,0.010180
stec8|DF101,201400.0,0.15,0.3926,0.009710
stec8|DF101,201400.0,1.18,0.4798,0.009530
stec8|DF101,201400.0,2.20,0.5705,0.009740
stec8|DF101,201400.0,3.22,0.6615,0.010210
stec8|DF101,201400.0,4.24,0.7496,0.010940
stec8|DF101,201400.0,5.25,0.8291,0.012190
stec8|DF101,201400.0,6.26,0.9046,0.014210
stec8|DF101,201400.0,7.29,0.9869,0.016330
stec8|DF101,201400.0,8.30,1.0654,0.018430
stec8|DF101,201400.0,9.32,1.1345,0.020330
stec8|DF101,201400.0,10.33,1.1824,0.022880
stec8|DF101,201400.0,11.34,1.1845,0.029440
stec8|DF101,201400.0,12.34,1.1891,0.037210
stec8|DF101,201400.0,13.31,1.1919,0.046810
stec8|DF101,201400.0,14.31,1.1917,0.058020
stec8|DF101,305500.0,-6.00,-0.4403,0.016770
stec8|DF101,305500.0,-4.96,-0.2957,0.013520
stec8|DF101,305500.0,-3.94,-0.1679,0.011100
stec8|DF101,305500.0,-2.93,-0.0487,0.010190
stec8|DF101,305500.0,-1.90,0.0557,0.009140
stec8|DF101,305500.0,-0.88,0.1499,0.007760
stec8|DF101,305500.0,0.14,0.3062,0.007710
stec8|DF101,305500.0,1.17,0.4813,0.007840
stec8|DF101,305500.0,2.19,0.5716,0.008120
stec8|DF101,305500.0,3.21,0.6620,0.008640
stec8|DF101,305500.0,4.24,0.7503,0.009450
stec8|DF101,305500.0,5.25,0.8302,0.010810
stec8|DF101,305500.0,6.26,0.9098,0.012520
stec8|DF101,305500.0,7.29,0.9944,0.014210
stec8|DF101,305500.0,8.31,1.0752,0.015900
stec8|DF101,305500.0,9.31,1.1514,0.017590
stec8|DF101,305500.0,10.34,1.1984,0.020750
stec8|DF102,59100.0,-3.98,-0.4100,0.023740
stec8|DF102,59100.0,-2.96,-0.3480,0.022670
stec8|DF102,59100.0,-1.93,-0.2711,0.021270
stec8|DF102,59100.0,-0.93,-0.1344,0.020560
stec8|DF102,59100.0,0.12,-0.0091,0.023490
stec8|DF102,59100.0,1.15,0.1580,0.026960
stec8|DF102,59100.0,2.18,0.3590,0.027970
stec8|DF102,59100.0,3.19,0.5588,0.025550
stec8|DF102,59100.0,4.22,0.7102,0.021310
stec8|DF102,59100.0,5.23,0.7936,0.022180
stec8|DF102,59100.0,6.25,0.8882,0.026310
stec8|DF102,59100.0,7.27,0.9837,0.031650
stec8|DF102,59100.0,8.28,1.0652,0.038730
stec8|DF102,59100.0,9.27,1.1091,0.048200
stec8|DF102,59100.0,10.25,1.1085,0.061050
stec8|DF102,100200.0,-3.97,-0.4177,0.019320
stec8|DF102,100200.0,-2.95,-0.3044,0.019140
stec8|DF102,100200.0,-1.92,-0.1505,0.018630
stec8|DF102,100200.0,-0.89,0.0968,0.018070
stec8|DF102,100200.0,0.13,0.2824,0.018140
stec8|DF102,100200.0,1.16,0.4447,0.016270
stec8|DF102,100200.0,2.18,0.5521,0.015340
stec8|DF102,100200.0,3.20,0.6479,0.014770
stec8|DF102,100200.0,4.23,0.7309,0.014900
stec8|DF102,100200.0,5.22,0.7900,0.017820
stec8|DF102,100200.0,6.26,0.8816,0.021320
stec8|DF102,100200.0,7.26,0.9788,0.025160
stec8|DF102,100200.0,8.28,1.0763,0.029680
stec8|DF102,100200.0,9.29,1.1593,0.035360
stec8|DF102,100200.0,10.32,1.2268,0.042670
stec8|DF102,100200.0,11.31,1.2738,0.051070
stec8|DF102,149100.0,-3.95,-0.3210,0.016420
stec8|DF102,149100.0,-2.43,-0.1006,0.015440
stec8|DF102,149100.0,-0.89,0.1930,0.013410
stec8|DF102,149100.0,0.65,0.4315,0.011630
stec8|DF102,149100.0,2.17,0.5655,0.011360
stec8|DF102,149100.0,3.70,0.6961,0.011960
stec8|DF102,149100.0,5.24,0.7916,0.015830
stec8|DF102,149100.0,6.76,0.9230,0.019880
stec8|DF102,149100.0,8.29,1.0666,0.024510
stec8|DF102,149100.0,9.81,1.2018,0.030840
stec8|DF102,149100.0,11.32,1.3096,0.037140
stec8|DF102,149100.0,12.84,1.3573,0.039870
stec8|DF102,149100.0,14.35,1.3344,0.045890
stec8|DF102,200900.0,-3.97,-0.2522,0.014200
stec8|DF102,200900.0,-2.96,-0.0996,0.013340
stec8|DF102,200900.0,-1.93,0.0335,0.011820
stec8|DF102,200900.0,-0.91,0.1687,0.010370
stec8|DF102,200900.0,0.13,0.3862,0.009710
stec8|DF102,200900.0,1.16,0.4797,0.009490
stec8|DF102,200900.0,2.17,0.5684,0.009690
stec8|DF102,200900.0,3.19,0.6557,0.010210
stec8|DF102,200900.0,4.22,0.7254,0.011910
stec8|DF102,200900.0,5.23,0.7937,0.014510
stec8|DF102,200900.0,6.26,0.8791,0.016630
stec8|DF102,200900.0,7.27,0.9673,0.018880
stec8|DF102,200900.0,8.28,1.0583,0.021380
stec8|DF102,200900.0,9.31,1.1516,0.024360
stec8|DF102,200900.0,10.32,1.2375,0.027760
stec8|DF102,200900.0,11.34,1.3044,0.030130
stec8|DF102,200900.0,12.34,1.3426,0.032360
stec8|DF102,200900.0,13.35,1.3495,0.035110
stec8|DF102,200900.0,14.34,1.3560,0.040230
stec8|DF102,200900.0,15.33,1.3088,0.055710
stec8|DF102,300900.0,-4.03,-0.1747,0.011290
stec8|DF102,300900.0,-2.97,-0.0508,0.010400
stec8|DF102,300900.0,-1.93,0.0591,0.009330
stec8|DF102,300900.0,-0.91,0.1522,0.007900
stec8|DF102,300900.0,0.12,0.3038,0.007770
stec8|DF102,300900.0,1.12,0.4783,0.007900
stec8|DF102,300900.0,2.16,0.5691,0.008230
stec8|DF102,300900.0,3.18,0.6545,0.008950
stec8|DF102,300900.0,4.21,0.7225,0.011110
stec8|DF102,300900.0,5.24,0.8028,0.012940
stec8|DF102,300900.0,6.24,0.8867,0.014490
stec8|DF102,300900.0,7.27,0.9740,0.016150
stec8|DF102,300900.0,8.28,1.0580,0.018340
stec8|DF102,300900.0,9.31,1.1440,0.020470
stec8|DF102,300900.0,10.31,1.2214,0.022570
stec8|DF102,300900.0,11.34,1.2766,0.024410
stec8|DF102,300900.0,12.34,1.3217,0.026690
stec8|DF102,300900.0,13.35,1.3697,0.029460
stec8|DF102,300900.0,14.35,1.3680,0.037740
stec8|E193,60200.0,-3.95,-0.3484,0.043280
stec8|E193,60200.0,-2.93,-0.1901,0.031470
stec8|E193,60200.0,-1.90,-0.0474,0.025710
stec8|E193,60200.0,-0.87,0.1146,0.024910
stec8|E193,60200.0,0.16,0.2363,0.027280
stec8|E193,60200.0,1.19,0.3341,0.030200
stec8|E193,60200.0,2.20,0.4300,0.033490
stec8|E193,60200.0,3.21,0.5316,0.036990
stec8|E193,60200.0,4.23,0.6004,0.041520
stec8|E193,60200.0,5.25,0.6940,0.045400
stec8|E193,60200.0,6.29,0.7917,0.048550
stec8|E193,60200.0,7.30,0.9914,0.041690
stec8|E193,60200.0,8.33,1.1672,0.029670
stec8|E193,60200.0,9.33,1.1680,0.032330
stec8|E193,60200.0,10.34,1.1690,0.042320
stec8|E193,60200.0,11.33,1.2539,0.055840
stec8|E193,60200.0,12.34,1.2556,0.072050
stec8|E193,60200.0,13.32,1.1775,0.088680
stec8|E193,97500.0,-3.95,-0.1311,0.026230
stec8|E193,97500.0,-2.91,0.0203,0.019370
stec8|E193,97500.0,-1.88,0.2293,0.015200
stec8|E193,97500.0,-0.87,0.3287,0.015720
stec8|E193,97500.0,0.14,0.4251,0.016650
stec8|E193,97500.0,1.19,0.5275,0.017840
stec8|E193,97500.0,2.20,0.6251,0.019250
stec8|E193,97500.0,3.21,0.7188,0.020990
stec8|E193,97500.0,4.23,0.8138,0.022590
stec8|E193,97500.0,5.26,0.9174,0.023300
stec8|E193,97500.0,6.28,1.0251,0.022720
stec8|E193,97500.0,7.30,1.1262,0.021230
stec8|E193,97500.0,8.33,1.1898,0.020940
stec8|E193,97500.0,9.32,1.1653,0.027460
stec8|E193,97500.0,10.34,1.1506,0.036830
stec8|E193,97500.0,11.34,1.2275,0.046160
stec8|E193,97500.0,12.34,1.2535,0.059530
stec8|E193,204200.0,-3.94,-0.0324,0.015560
stec8|E193,204200.0,-2.95,0.0654,0.012110
stec8|E193,204200.0,-1.89,0.1650,0.010190
stec8|E193,204200.0,-0.88,0.3368,0.009510
stec8|E193,204200.0,0.15,0.4354,0.009980
stec8|E193,204200.0,1.18,0.5375,0.010570
stec8|E193,204200.0,2.19,0.6398,0.011230
stec8|E193,204200.0,3.22,0.7455,0.011930
stec8|E193,204200.0,4.24,0.8496,0.012480
stec8|E193,204200.0,5.26,0.9527,0.012880
stec8|E193,204200.0,6.28,1.0514,0.013150
stec8|E193,204200.0,7.31,1.1399,0.013740
stec8|E193,204200.0,8.31,1.1767,0.017600
stec8|E193,204200.0,9.31,1.1859,0.022860
stec8|E193,204200.0,10.33,1.1759,0.030640
stec8|E193,204200.0,11.34,1.1949,0.038760
stec8|E193,204200.0,12.33,1.2429,0.046830
stec8|E193,303100.0,-2.92,0.0628,0.010700
stec8|E193,303100.0,-1.89,0.1667,0.009140
stec8|E193,303100.0,-0.88,0.2949,0.007960
stec8|E193,303100.0,0.15,0.4335,0.008230
stec8|E193,303100.0,1.16,0.5348,0.008660
stec8|E193,303100.0,2.19,0.6395,0.009120
stec8|E193,303100.0,3.20,0.7433,0.009600
stec8|E193,303100.0,4.24,0.8501,0.010030
stec8|E193,303100.0,5.25,0.9520,0.010420
stec8|E205A,59800.0,-3.96,-0.3870,0.036780
stec8|E205A,59800.0,-2.92,-0.2030,0.027170
stec8|E205A,59800.0,-1.90,0.0538,0.020830
stec8|E205A,59800.0,-0.85,0.2150,0.021720
stec8|E205A,59800.0,0.16,0.3358,0.023070
stec8|E205A,59800.0,1.17,0.4312,0.025210
stec8|E205A,59800.0,2.18,0.5264,0.027610
stec8|E205A,59800.0,3.21,0.5937,0.031610
stec8|E205A,59800.0,4.22,0.6592,0.036030
stec8|E205A,59800.0,5.24,0.7292,0.040420
stec8|E205A,59800.0,6.25,0.8283,0.042370
stec8|E205A,59800.0,7.28,0.9647,0.039430
stec8|E205A,59800.0,8.29,1.0905,0.033530
stec8|E205A,59800.0,9.31,1.1541,0.031140
stec8|E205A,59800.0,10.32,1.1708,0.039270
stec8|E205A,59800.0,11.32,1.1959,0.049840
stec8|E205A,99500.0,-3.93,-0.1861,0.023100
stec8|E205A,99500.0,-2.92,-0.0358,0.016570
stec8|E205A,99500.0,-1.88,0.2126,0.013490
stec8|E205A,99500.0,-0.86,0.2980,0.013890
stec8|E205A,99500.0,0.16,0.3881,0.014750
stec8|E205A,99500.0,1.18,0.4813,0.015870
stec8|E205A,99500.0,2.20,0.5763,0.017200
stec8|E205A,99500.0,3.21,0.6688,0.018790
stec8|E205A,99500.0,4.23,0.7644,0.020290
stec8|E205A,99500.0,5.25,0.8584,0.021640
stec8|E205A,99500.0,6.27,0.9564,0.022120
stec8|E205A,99500.0,7.29,1.0541,0.021610
stec8|E205A,99500.0,8.32,1.1327,0.021070
stec8|E205A,99500.0,9.32,1.1529,0.025100
stec8|E205A,99500.0,10.33,1.1388,0.032100
stec8|E205A,99500.0,11.32,1.1359,0.041280
stec8|E205A,150600.0,-1.90,0.1096,0.010760
stec8|E205A,150600.0,-0.86,0.2864,0.011080
stec8|E205A,150600.0,0.15,0.3795,0.011590
stec8|E205A,150600.0,1.16,0.4755,0.012280
stec8|E205A,150600.0,3.22,0.6758,0.014060
stec8|E205A,150600.0,5.25,0.8726,0.015700
stec8|E205A,150600.0,7.30,1.0622,0.016320
stec8|E205A,150600.0,8.31,1.1361,0.017260
stec8|E205A,150600.0,9.33,1.1590,0.022210
stec8|E205A,150600.0,10.33,1.1552,0.028110
stec8|E205A,150600.0,11.32,1.1367,0.037720
stec8|E205A,202100.0,-4.98,-0.2523,0.022030
stec8|E205A,202100.0,-3.94,-0.1246,0.015260
stec8|E205A,202100.0,-2.92,-0.0288,0.012110
stec8|E205A,202100.0,-1.89,0.0573,0.009730
stec8|E205A,202100.0,-0.90,0.2789,0.009710
stec8|E205A,202100.0,0.15,0.3763,0.010040
stec8|E205A,202100.0,1.16,0.4738,0.010540
stec8|E205A,202100.0,2.19,0.5748,0.011170
stec8|E205A,202100.0,3.20,0.6746,0.011870
stec8|E205A,202100.0,4.24,0.7771,0.012540
stec8|E205A,202100.0,5.26,0.8762,0.013110
stec8|E205A,202100.0,6.27,0.9717,0.013560
stec8|E205A,202100.0,7.30,1.0634,0.014060
stec8|E205A,202100.0,8.30,1.1348,0.015740
stec8|E205A,202100.0,9.31,1.1661,0.020490
stec8|E205A,202100.0,10.32,1.1684,0.025960
stec8|E205A,202100.0,11.34,1.1540,0.034950
stec8|E205A,202100.0,12.31,1.1593,0.044270
stec8|E205A,301800.0,-0.88,0.2207,0.008240
stec8|E205A,301800.0,0.14,0.3744,0.008480
stec8|E205A,301800.0,1.16,0.4733,0.008810
stec8|E205A,301800.0,2.19,0.5750,0.009230
stec8|E205A,301800.0,3.21,0.6763,0.009710
stec8|E205A,301800.0,4.22,0.7760,0.010190
stec8|E205A,301800.0,5.25,0.8764,0.010660
stec8|E205A,301800.0,6.27,0.9735,0.011180
stec8|E205A,301800.0,7.28,1.0640,0.012000
