entry,Re,clmax_meas,astall_meas,clmax_mean8,astall_mean8,clmax_xlarge,astall_xlarge
stec8|S2048,102503.0,1.13,11.21,1.123668479473843,9.75,1.1168112654925428,9.5
stec8|S2091B,60737.0,1.33,12.06,1.3609413561271482,11.75,1.4330461470757054,12.5
stec8|S2091B,80541.0,1.37,12.86,1.4152671269818518,12.75,1.4518293487402745,13.25
stec8|S2091B,100312.0,1.39,11.67,1.4286508939796367,13.25,1.455710206427673,13.5
stec8|S3010,60287.0,1.13,11.02,1.2717654657904716,10.75,1.331133915692242,11.5
stec8|S3010,81074.0,1.16,11.13,1.349251998818233,12.0,1.3805501048064333,12.5
stec8|S3010,100031.0,1.19,11.03,1.3623490871790584,12.5,1.381068233440967,12.75
stec8|S3014,60984.0,1.1,11.01,1.1972725605149583,10.75,1.2239134304634054,11.0
stec8|S3014,81101.0,1.18,13.42,1.23165153167584,11.5,1.2450991328894316,11.75
stec8|S3014,101176.0,1.15,11.52,1.2441242913891641,12.0,1.2503590880073214,12.0
stec8|S3021A,59791.0,1.13,11.82,1.19534434555701,11.25,1.2218627626224325,11.75
stec8|S3021A,79818.0,1.14,10.63,1.2229400822554521,11.75,1.2340240449748885,12.0
stec8|S3021A,101568.0,1.16,11.42,1.236102947678666,12.0,1.2421559785995673,12.25
stec8|S4061B,63445.0,1.27,12.96,1.2962426278088173,12.0,1.3219702286943127,12.75
stec8|S4061B,82091.0,1.24,12.04,1.3184154884482326,12.5,1.331566894750447,12.75
stec8|S4061B,99369.0,1.26,12.04,1.330016189738701,12.75,1.3393898783565958,12.75
stec8|S4233,58948.0,1.25,11.23,1.1848101173131602,11.75,1.2461870396358492,14.75
stec8|S4233,78980.0,1.28,10.95,1.2682664261311594,10.5,1.2924620325910223,10.25
stec8|S4233,101072.0,1.27,10.65,1.279388360707309,10.0,1.293320975382698,9.75
stec8|SD2030,59269.0,1.08,12.22,1.1118811002792108,9.5,1.1156081528072512,9.5
stec8|SD2030,81322.0,1.08,11.11,1.1438058988419226,10.0,1.1457224301895652,10.0
stec8|SD2030,98952.0,1.2,11.87,1.1596731494894619,10.25,1.1611279611211762,10.0
stec8|SD5060,60006.0,0.99,10.69,1.1904292440493562,10.25,1.2112305192980413,10.5
stec8|SD5060,81305.0,1.07,11.81,1.2506901209425265,11.0,1.265433895232023,11.25
stec8|SD5060,100153.0,1.09,11.81,1.2794571557010388,11.5,1.291380374414138,11.5
stec8|SD6060,59540.0,1.0,12.6,1.0836506719711774,10.25,1.1086352112806708,10.5
stec8|SD6060,79464.0,1.01,12.18,1.114389305876392,10.75,1.1301412829107103,10.5
stec8|SD6060,99307.0,1.13,12.73,1.129644654516703,10.75,1.1413052744648475,10.75
stec8|SD7003,58713.0,0.97,10.28,1.0584904515084108,9.25,1.068681541609287,9.5
stec8|SD7003,79856.0,1.02,10.99,1.1143683417757255,9.75,1.1154941539625227,10.0
stec8|SD7003,104113.0,1.05,10.71,1.154909299348304,10.25,1.1540031035554041,10.25
stec8|SD7043,59735.0,1.27,11.06,1.343533577182898,10.5,1.3775074709557993,10.75
stec8|SD7043,78828.0,1.33,11.85,1.3968065421674463,11.0,1.4215721168863873,11.25
stec8|SD7043,98939.0,1.36,12.65,1.4280329688249944,11.5,1.4429177746833506,11.5
stec8|SD7080,58670.0,1.05,12.2,1.2099532303833673,10.5,1.2313179768589524,10.75
stec8|SD7080,80288.0,1.07,12.95,1.2519336686924953,11.25,1.2634897811711263,11.5
stec8|SD7080,101979.0,1.14,13.61,1.2706420077871967,11.5,1.275532777316957,11.75
stec8|SD7084,60910.0,1.07,11.02,1.172330210368832,10.75,1.1947948826263637,11.25
stec8|SD7084,80516.0,1.09,11.81,1.205424048041395,11.5,1.2156325829592578,11.75
stec8|SD7084,100579.0,1.1,12.31,1.2190042474995175,11.75,1.225574072926285,12.0
stec8|SD7090,61000.0,1.02,10.98,1.1471966082524858,10.25,1.170631456302691,10.75
stec8|SD7090,75702.0,1.13,11.02,1.193365283709984,11.0,1.2123034189154092,11.25
stec8|SD7090,99709.0,1.05,10.6,1.233488073771232,11.5,1.2495911569639155,11.75
stec8|SD8000,60113.0,1.04,9.9,1.0844276410198783,9.25,1.0867966677919143,9.5
stec8|SD8000,80397.0,1.05,10.31,1.1265256249056133,9.75,1.1253454297437315,9.75
stec8|SD8000,101595.0,1.12,10.62,1.1560592529771936,10.25,1.1528220390660149,10.0
stec8|SD8020,40823.0,0.63,13.31,0.8122749659524491,20.0,0.8122683569683892,20.0
stec8|SD8020,59089.0,0.79,8.55,0.8343785522038603,8.5,0.8322206713423707,8.75
stec8|SD8020,80630.0,0.86,10.95,0.8662258608719492,9.0,0.8653204523982617,9.0
stec8|SD8020,100340.0,0.81,9.87,0.8871074962907697,9.25,0.887415338694788,9.25
stec8|SPICA,79299.0,1.37,16.06,1.4426323637797087,12.5,1.5267410891144058,13.0
stec8|SPICA,99349.0,1.43,14.48,1.5250258028653518,13.0,1.5588076664068473,13.0
stec8|SPICA,150743.0,1.44,14.08,1.515939790940853,13.0,1.532566904970316,13.25
stec8|WB135/35,39067.0,1.18,14.73,0.8829839471221024,19.75,0.8907694702270567,18.5
stec8|WB135/35,60025.0,1.23,16.75,1.145541521282988,9.0,1.226670538573519,9.25
stec8|WB135/35,82026.0,1.27,10.65,1.3399968178635457,10.75,1.3829294400988965,10.75
stec8|WB135/35,101095.0,1.27,11.04,1.3368056792609622,10.75,1.364752404457532,10.5
