entry,Re,alpha,zCD_oof,dCL_oof
stec8|AQUILA,59400,-1.86,-0.14186,0.12861
stec8|AQUILA,59400,-0.83,-0.06029,0.08758
stec8|AQUILA,59400,0.18,-0.03322,0.02819
stec8|AQUILA,59400,1.2,-0.02103,-0.00574
stec8|AQUILA,59400,2.23,-0.01484,-0.03306
stec8|AQUILA,59400,3.23,-0.01208,-0.04207
stec8|AQUILA,59400,4.26,-0.01630,-0.06416
stec8|AQUILA,59400,5.27,-0.01630,-0.07699
stec8|AQUILA,59400,6.28,-0.01630,-0.10751
stec8|AQUILA,59400,7.3,-0.01784,-0.14108
stec8|AQUILA,59400,8.33,-0.03430,-0.14110
stec8|AQUILA,59400,9.34,-0.06080,-0.12696
stec8|AQUILA,59400,10.34,-0.12402,-0.10186
stec8|AQUILA,101100,-1.86,-0.00544,0.00317
stec8|AQUILA,101100,-0.84,-0.00150,-0.01701
stec8|AQUILA,101100,0.18,0.01553,-0.04159
stec8|AQUILA,101100,1.21,0.02893,-0.05143
stec8|AQUILA,101100,2.22,0.03788,-0.06199
stec8|AQUILA,101100,3.24,0.03788,-0.06983
stec8|AQUILA,101100,4.27,0.03788,-0.08125
stec8|AQUILA,101100,5.28,0.03788,-0.08470
stec8|AQUILA,101100,6.29,0.03788,-0.09196
stec8|AQUILA,101100,7.33,0.02868,-0.09935
stec8|AQUILA,101100,8.33,0.03016,-0.09633
stec8|AQUILA,101100,9.35,0.02795,-0.09527
stec8|AQUILA,101100,10.36,0.01964,-0.09608
stec8|AQUILA,101100,11.36,0.08069,-0.10920
stec8|AQUILA,150500,1.19,0.03579,-0.04750
stec8|AQUILA,150500,3.24,0.04473,-0.06337
stec8|AQUILA,150500,5.28,0.04473,-0.07549
stec8|AQUILA,150500,7.32,0.03553,-0.08523
stec8|AQUILA,150500,8.34,0.03480,-0.07223
stec8|AQUILA,150500,9.36,0.03241,-0.08191
stec8|AQUILA,150500,11.37,0.08754,-0.08941
stec8|AQUILA,203900,-1.89,0.00447,-0.01927
stec8|AQUILA,203900,-0.85,0.00831,-0.03170
stec8|AQUILA,203900,0.17,0.02454,-0.04196
stec8|AQUILA,203900,1.19,0.03794,-0.04707
stec8|AQUILA,203900,2.22,0.04689,-0.05851
stec8|AQUILA,203900,3.26,0.04689,-0.06400
stec8|AQUILA,203900,4.26,0.04689,-0.07290
stec8|AQUILA,203900,5.28,0.04689,-0.07250
stec8|AQUILA,203900,6.31,0.04689,-0.07765
stec8|AQUILA,203900,7.32,0.03661,-0.08424
stec8|AQUILA,203900,8.34,0.03696,-0.07578
stec8|AQUILA,203900,9.35,0.02878,-0.07901
stec8|AQUILA,203900,10.37,0.03287,-0.07807
stec8|AQUILA,203900,11.35,0.09443,-0.09837
stec8|AQUILA,301100,-3.93,-0.02438,0.02988
stec8|AQUILA,301100,-2.91,0.02719,0.01389
stec8|AQUILA,301100,-1.87,0.02212,-0.01607
stec8|AQUILA,301100,-0.89,0.02212,-0.01558
stec8|AQUILA,301100,0.14,0.03461,-0.03166
stec8|AQUILA,301100,1.13,0.04801,-0.03847
stec8|AQUILA,301100,2.18,0.05695,-0.05224
stec8|AQUILA,301100,3.21,0.05695,-0.05748
stec8|AQUILA,301100,4.23,0.05695,-0.06629
stec8|AQUILA,301100,5.28,0.05695,-0.07003
stec8|AQUILA,301100,6.3,0.05695,-0.07561
stec8|AQUILA,301100,7.32,0.04447,-0.07635
stec8|CLARK-Y,61300,-3.95,-0.22806,0.13252
stec8|CLARK-Y,61300,-2.92,-0.21142,0.14096
stec8|CLARK-Y,61300,-1.9,-0.20055,0.14522
stec8|CLARK-Y,61300,-0.88,-0.16197,0.08724
stec8|CLARK-Y,61300,0.15,-0.06698,0.04147
stec8|CLARK-Y,61300,1.18,-0.01323,-0.00641
stec8|CLARK-Y,61300,2.2,-0.00576,-0.03688
stec8|CLARK-Y,61300,3.24,0.00415,-0.08014
stec8|CLARK-Y,61300,4.26,0.00840,-0.09620
stec8|CLARK-Y,61300,5.28,0.00840,-0.09591
stec8|CLARK-Y,61300,6.29,0.00840,-0.10960
stec8|CLARK-Y,61300,7.32,0.00840,-0.13962
stec8|CLARK-Y,61300,8.33,-0.00902,-0.15040
stec8|CLARK-Y,61300,9.34,-0.01940,-0.14830
stec8|CLARK-Y,61300,10.35,-0.04178,-0.13321
stec8|CLARK-Y,61300,11.34,-0.05292,-0.14436
stec8|CLARK-Y,102600,-3.94,-0.18847,0.11370
stec8|CLARK-Y,102600,-2.92,-0.14766,0.07446
stec8|CLARK-Y,102600,-1.87,-0.06792,0.05662
stec8|CLARK-Y,102600,-0.85,-0.00827,-0.03733
stec8|CLARK-Y,102600,0.17,0.01829,-0.04891
stec8|CLARK-Y,102600,1.2,0.03586,-0.07342
stec8|CLARK-Y,102600,2.21,0.05122,-0.09016
stec8|CLARK-Y,102600,3.25,0.05423,-0.09691
stec8|CLARK-Y,102600,4.25,0.05423,-0.10000
stec8|CLARK-Y,102600,5.28,0.05423,-0.10514
stec8|CLARK-Y,102600,6.29,0.05423,-0.10722
stec8|CLARK-Y,102600,7.32,0.05423,-0.11745
stec8|CLARK-Y,102600,8.34,0.03434,-0.11415
stec8|CLARK-Y,102600,9.36,0.02855,-0.09345
stec8|CLARK-Y,102600,10.36,0.01523,-0.08916
stec8|CLARK-Y,102600,11.35,0.05633,-0.09936
stec8|CLARK-Y,203800,-3.96,-0.04542,0.01899
stec8|CLARK-Y,203800,-2.9,-0.01574,0.00527
stec8|CLARK-Y,203800,-1.91,0.01595,-0.02807
stec8|CLARK-Y,203800,-0.85,0.03682,-0.05421
stec8|CLARK-Y,203800,0.17,0.04671,-0.06857
stec8|CLARK-Y,203800,1.19,0.05986,-0.07766
stec8|CLARK-Y,203800,2.22,0.06487,-0.08439
stec8|CLARK-Y,203800,3.24,0.06487,-0.08776
stec8|CLARK-Y,203800,4.27,0.06487,-0.09087
stec8|CLARK-Y,203800,5.28,0.06487,-0.09432
stec8|CLARK-Y,203800,6.3,0.06487,-0.09449
stec8|CLARK-Y,203800,7.31,0.06487,-0.09705
stec8|CLARK-Y,203800,8.34,0.03563,-0.08551
stec8|CLARK-Y,203800,9.34,0.03659,-0.07934
stec8|CLARK-Y,203800,10.34,0.02974,-0.07808
stec8|CLARK-Y,203800,11.35,0.06981,-0.08355
stec8|CLARK-Y,301200,-4.93,-0.01474,0.01754
stec8|CLARK-Y,301200,-3.91,-0.00354,0.00866
stec8|CLARK-Y,301200,-2.9,0.02118,-0.00798
stec8|CLARK-Y,301200,-1.87,0.03653,-0.03394
stec8|CLARK-Y,301200,-0.86,0.04704,-0.03854
stec8|CLARK-Y,301200,0.16,0.04947,-0.06450
stec8|CLARK-Y,301200,1.2,0.06482,-0.07157
stec8|CLARK-Y,301200,2.23,0.06983,-0.07821
stec8|CLARK-Y,301200,3.24,0.06983,-0.08158
stec8|CLARK-Y,301200,4.26,0.06983,-0.08156
stec8|CLARK-Y,301200,5.29,0.06983,-0.08706
stec8|DAE51,60400,-2.91,-0.22953,0.14521
stec8|DAE51,60400,-1.89,-0.20854,0.13872
stec8|DAE51,60400,-0.87,-0.15395,0.09478
stec8|DAE51,60400,0.18,-0.12976,0.07951
stec8|DAE51,60400,1.2,-0.06044,0.05361
stec8|DAE51,60400,2.22,-0.02345,0.02047
stec8|DAE51,60400,3.24,0.00693,-0.01783
stec8|DAE51,60400,4.25,0.00882,-0.04965
stec8|DAE51,60400,5.29,-0.00409,-0.06182
stec8|DAE51,60400,6.28,-0.00409,-0.11091
stec8|DAE51,60400,7.31,-0.04193,-0.11246
stec8|DAE51,60400,8.31,-0.02544,-0.10149
stec8|DAE51,101400,-2.9,-0.17069,0.07245
stec8|DAE51,101400,-1.87,-0.06661,0.03499
stec8|DAE51,101400,-0.84,-0.03775,0.00226
stec8|DAE51,101400,0.18,-0.00758,-0.01565
stec8|DAE51,101400,1.22,0.02835,-0.02854
stec8|DAE51,101400,2.22,0.04752,-0.04708
stec8|DAE51,101400,3.25,0.04994,-0.07031
stec8|DAE51,101400,4.25,0.04994,-0.07565
stec8|DAE51,101400,5.29,0.04994,-0.09018
stec8|DAE51,101400,6.3,0.04994,-0.09536
stec8|DAE51,101400,7.33,0.02198,-0.09544
stec8|DAE51,101400,8.32,-0.00604,-0.07803
stec8|DAE51,101400,9.33,-0.02854,-0.07318
stec8|DAE51,101400,10.33,-0.05875,-0.07473
stec8|DAE51,153500,-2.87,-0.06033,0.03316
stec8|DAE51,153500,-1.84,-0.03604,0.00459
stec8|DAE51,153500,-0.82,0.00146,-0.02126
stec8|DAE51,153500,0.2,0.03562,-0.03450
stec8|DAE51,153500,1.2,0.05154,-0.04507
stec8|DAE51,153500,2.23,0.05898,-0.05950
stec8|DAE51,153500,3.27,0.05898,-0.06735
stec8|DAE51,153500,4.28,0.05898,-0.07229
stec8|DAE51,153500,5.31,0.05898,-0.07543
stec8|DAE51,153500,6.31,0.05898,-0.08325
stec8|DAE51,153500,7.32,0.03192,-0.08281
stec8|DAE51,153500,8.34,-0.00356,-0.06525
stec8|DAE51,153500,9.35,-0.01617,-0.06172
stec8|DAE51,153500,10.33,-0.02684,-0.06622
stec8|DAE51,153500,11.34,0.02784,-0.09263
stec8|DAE51,203200,-2.92,-0.03021,0.00711
stec8|DAE51,203200,-1.86,-0.00511,-0.01344
stec8|DAE51,203200,-0.83,0.03069,-0.02388
stec8|DAE51,203200,0.17,0.04301,-0.03745
stec8|DAE51,203200,1.21,0.05397,-0.05373
stec8|DAE51,203200,2.23,0.05898,-0.05760
stec8|DAE51,203200,3.27,0.05898,-0.06211
stec8|DAE51,203200,4.26,0.05898,-0.06546
stec8|DAE51,203200,5.3,0.05898,-0.07076
stec8|DAE51,203200,6.31,0.05898,-0.07764
stec8|DAE51,203200,7.31,0.02606,-0.07278
stec8|DAE51,203200,8.33,-0.01020,-0.06242
stec8|DAE51,203200,9.35,-0.01617,-0.05887
stec8|DAE51,203200,10.33,-0.01142,-0.06658
stec8|DAE51,203200,11.34,0.01005,-0.08459
stec8|DAE51,310400,-2.88,0.03165,-0.00865
stec8|DAE51,310400,-1.84,0.03683,-0.01766
stec8|DAE51,310400,-0.82,0.05856,-0.02552
stec8|DAE51,310400,0.17,0.05506,-0.03843
stec8|DAE51,310400,1.22,0.06359,-0.04430
stec8|DAE51,310400,2.22,0.06861,-0.04889
stec8|DAE51,310400,3.26,0.06861,-0.05507
stec8|DAE51,310400,4.24,0.06861,-0.05843
stec8|DAE51,310400,5.18,0.06861,-0.06130
stec8|DAE51,310400,6.28,0.07435,-0.06815
stec8|DAE51,310400,7.31,0.02040,-0.05640
stec8|DAE51,310400,8.33,-0.00109,-0.05517
stec8|DAE51,310400,9.34,0.01377,-0.05702
stec8|DAE51,310400,10.34,-0.02347,-0.05680
stec8|DF101,58100,-4.99,-0.23436,0.12239
stec8|DF101,58100,-3.97,-0.20061,0.11542
stec8|DF101,58100,-2.95,-0.17758,0.11578
stec8|DF101,58100,-1.92,-0.17082,0.10888
stec8|DF101,58100,-0.89,-0.16937,0.08024
stec8|DF101,58100,0.14,-0.11927,0.07768
stec8|DF101,58100,1.17,-0.06785,0.05668
stec8|DF101,58100,2.2,-0.02573,-0.00499
stec8|DF101,58100,3.21,-0.01734,-0.05222
stec8|DF101,58100,4.23,-0.01035,-0.08429
stec8|DF101,58100,5.24,-0.01035,-0.08536
stec8|DF101,58100,6.26,-0.01217,-0.08838
stec8|DF101,58100,7.28,-0.01362,-0.09455
stec8|DF101,58100,8.29,-0.01814,-0.10243
stec8|DF101,58100,9.31,-0.05926,-0.13106
stec8|DF101,58100,10.31,-0.06000,-0.12895
stec8|DF101,101700,-6.0,-0.23036,0.09141
stec8|DF101,101700,-4.97,-0.18943,0.09010
stec8|DF101,101700,-3.97,-0.16475,0.08776
stec8|DF101,101700,-2.95,-0.14975,0.07410
stec8|DF101,101700,-1.91,-0.13452,0.04302
stec8|DF101,101700,-0.87,-0.03951,-0.00133
stec8|DF101,101700,0.16,0.01254,-0.05419
stec8|DF101,101700,1.17,0.02386,-0.07305
stec8|DF101,101700,2.19,0.03224,-0.08721
stec8|DF101,101700,3.21,0.04075,-0.10442
stec8|DF101,101700,4.24,0.04075,-0.10171
stec8|DF101,101700,5.25,0.03893,-0.10416
stec8|DF101,101700,6.26,0.03893,-0.10379
stec8|DF101,101700,7.28,0.03895,-0.10657
stec8|DF101,101700,8.3,0.03898,-0.11889
stec8|DF101,101700,9.32,0.03578,-0.13475
stec8|DF101,101700,10.33,0.07254,-0.13312
stec8|DF101,101700,11.33,0.10665,-0.14960
stec8|DF101,153700,-5.99,-0.19567,0.07076
stec8|DF101,153700,-4.97,-0.15956,0.08181
stec8|DF101,153700,-3.95,-0.13723,0.05488
stec8|DF101,153700,-2.93,-0.11820,0.03484
stec8|DF101,153700,-1.9,-0.06362,0.00758
stec8|DF101,153700,-0.87,0.00433,-0.03647
stec8|DF101,153700,0.16,0.02673,-0.06892
stec8|DF101,153700,1.17,0.03881,-0.08233
stec8|DF101,153700,2.19,0.03971,-0.09185
stec8|DF101,153700,3.22,0.04822,-0.10106
stec8|DF101,153700,4.23,0.04822,-0.09697
stec8|DF101,153700,5.26,0.04640,-0.09930
stec8|DF101,153700,6.27,0.04642,-0.09814
stec8|DF101,153700,7.29,0.04642,-0.10048
stec8|DF101,153700,8.31,0.04667,-0.11166
stec8|DF101,153700,9.32,0.05004,-0.12674
stec8|DF101,153700,10.33,0.07952,-0.12520
stec8|DF101,153700,11.34,0.14848,-0.13092
stec8|DF101,201400,-5.99,-0.14167,0.06342
stec8|DF101,201400,-4.97,-0.10933,0.05650
stec8|DF101,201400,-3.93,-0.09551,0.03588
stec8|DF101,201400,-2.92,-0.07143,0.00594
stec8|DF101,201400,-1.89,-0.00132,-0.01948
stec8|DF101,201400,-0.88,0.01836,-0.04467
stec8|DF101,201400,0.15,0.03420,-0.07680
stec8|DF101,201400,1.18,0.03881,-0.08867
stec8|DF101,201400,2.2,0.03971,-0.09185
stec8|DF101,201400,3.22,0.04822,-0.10060
stec8|DF101,201400,4.24,0.04822,-0.09650
stec8|DF101,201400,5.25,0.04640,-0.09705
stec8|DF101,201400,6.26,0.04642,-0.09497
stec8|DF101,201400,7.29,0.04645,-0.09663
stec8|DF101,201400,8.3,0.04667,-0.10758
stec8|DF101,201400,9.32,0.03950,-0.12318
stec8|DF101,201400,10.33,0.07952,-0.11861
stec8|DF101,201400,11.34,0.16061,-0.12853
stec8|DF101,305500,-6.0,-0.07136,0.03853
stec8|DF101,305500,-4.96,-0.06305,0.02951
stec8|DF101,305500,-3.94,-0.02854,0.00547
stec8|DF101,305500,-2.93,-0.00594,-0.00729
stec8|DF101,305500,-1.9,0.02855,-0.03184
stec8|DF101,305500,-0.88,0.04697,-0.04858
stec8|DF101,305500,0.14,0.04784,-0.07089
stec8|DF101,305500,1.17,0.05244,-0.08130
stec8|DF101,305500,2.19,0.06686,-0.08471
stec8|DF101,305500,3.21,0.07537,-0.09328
stec8|DF101,305500,4.24,0.07355,-0.08918
stec8|DF101,305500,5.25,0.06004,-0.09039
stec8|DF101,305500,6.26,0.06006,-0.08895
stec8|DF101,305500,7.29,0.06031,-0.08965
stec8|DF101,305500,8.31,0.06031,-0.10290
stec8|DF101,305500,9.31,0.08856,-0.12259
stec8|DF101,305500,10.34,0.13118,-0.11327
stec8|DF102,59100,-3.98,-0.23797,0.12544
stec8|DF102,59100,-2.96,-0.19151,0.12023
stec8|DF102,59100,-1.93,-0.18196,0.12227
stec8|DF102,59100,-0.93,-0.19060,0.08101
stec8|DF102,59100,0.12,-0.15383,0.07961
stec8|DF102,59100,1.15,-0.06348,0.07683
stec8|DF102,59100,2.18,-0.02621,0.01374
stec8|DF102,59100,3.19,-0.00703,-0.07458
stec8|DF102,59100,4.22,0.00033,-0.07777
stec8|DF102,59100,5.23,-0.00140,-0.08710
stec8|DF102,59100,6.25,-0.01899,-0.08996
stec8|DF102,59100,7.27,-0.01851,-0.09892
stec8|DF102,59100,8.28,-0.04073,-0.11765
stec8|DF102,59100,9.27,-0.07802,-0.10698
stec8|DF102,59100,10.25,-0.05742,-0.10874
stec8|DF102,100200,-3.97,-0.20145,0.09815
stec8|DF102,100200,-2.95,-0.15367,0.09168
stec8|DF102,100200,-1.92,-0.13799,0.06462
stec8|DF102,100200,-0.89,-0.02786,0.01463
stec8|DF102,100200,0.13,0.00907,-0.03988
stec8|DF102,100200,1.16,0.02209,-0.06025
stec8|DF102,100200,2.18,0.02839,-0.07685
stec8|DF102,100200,3.2,0.04862,-0.08796
stec8|DF102,100200,4.23,0.04689,-0.08394
stec8|DF102,100200,5.22,0.03566,-0.08536
stec8|DF102,100200,6.26,0.02290,-0.08327
stec8|DF102,100200,7.26,0.01714,-0.08642
stec8|DF102,100200,8.28,0.01714,-0.09724
stec8|DF102,100200,9.29,0.01484,-0.10253
stec8|DF102,100200,10.32,0.00834,-0.13141
stec8|DF102,100200,11.31,0.06409,-0.15511
stec8|DF102,149100,-3.95,-0.19400,0.08873
stec8|DF102,149100,-2.43,-0.09261,0.04459
stec8|DF102,149100,-0.89,-0.00060,-0.02862
stec8|DF102,149100,0.65,0.02242,-0.06683
stec8|DF102,149100,2.17,0.02872,-0.07820
stec8|DF102,149100,3.7,0.04895,-0.08245
stec8|DF102,149100,5.24,0.03599,-0.07772
stec8|DF102,149100,6.76,0.01747,-0.07878
stec8|DF102,149100,8.29,0.01747,-0.08843
stec8|DF102,149100,9.81,0.00585,-0.09005
stec8|DF102,149100,11.32,0.08062,-0.14641
stec8|DF102,200900,-3.97,-0.12409,0.05245
stec8|DF102,200900,-2.96,-0.05824,0.02325
stec8|DF102,200900,-1.93,-0.00683,0.00404
stec8|DF102,200900,-0.91,0.02445,-0.02822
stec8|DF102,200900,0.13,0.03063,-0.06279
stec8|DF102,200900,1.16,0.03259,-0.07463
stec8|DF102,200900,2.17,0.03890,-0.07616
stec8|DF102,200900,3.19,0.05912,-0.07875
stec8|DF102,200900,4.22,0.04994,-0.07811
stec8|DF102,200900,5.23,0.03341,-0.07695
stec8|DF102,200900,6.26,0.03341,-0.07620
stec8|DF102,200900,7.27,0.03341,-0.07780
stec8|DF102,200900,8.28,0.03055,-0.08591
stec8|DF102,200900,9.31,0.02336,-0.09137
stec8|DF102,200900,10.32,0.03153,-0.11711
stec8|DF102,200900,11.34,0.11155,-0.14796
stec8|DF102,300900,-4.03,-0.05765,0.02636
stec8|DF102,300900,-2.97,0.00380,0.01021
stec8|DF102,300900,-1.93,0.03385,-0.01961
stec8|DF102,300900,-0.91,0.04819,-0.03138
stec8|DF102,300900,0.12,0.04894,-0.05181
stec8|DF102,300900,1.12,0.05090,-0.06779
stec8|DF102,300900,2.16,0.05720,-0.06932
stec8|DF102,300900,3.18,0.07570,-0.07195
stec8|DF102,300900,4.21,0.06447,-0.06918
stec8|DF102,300900,5.24,0.05380,-0.07015
stec8|DF102,300900,6.24,0.05380,-0.07009
stec8|DF102,300900,7.27,0.05094,-0.07264
stec8|DF102,300900,8.28,0.04653,-0.07854
stec8|DF102,300900,9.31,0.04375,-0.08702
stec8|DF102,300900,10.31,0.05192,-0.11479
stec8|DF102,300900,11.34,0.13194,-0.14076
stec8|E193,60200,-3.95,-0.24806,0.16345
stec8|E193,60200,-2.93,-0.18997,0.14529
stec8|E193,60200,-1.9,-0.11055,0.11092
stec8|E193,60200,-0.87,-0.03533,0.06744
stec8|E193,60200,0.16,-0.02125,0.04250
stec8|E193,60200,1.19,-0.01944,0.01662
stec8|E193,60200,2.2,-0.01562,0.00804
stec8|E193,60200,3.21,-0.00987,-0.01638
stec8|E193,60200,4.23,0.01659,-0.04079
stec8|E193,60200,5.25,-0.03187,-0.03752
stec8|E193,60200,6.29,-0.03187,-0.06404
stec8|E193,60200,7.3,-0.00134,-0.07838
stec8|E193,60200,8.33,0.01553,-0.08795
stec8|E193,60200,9.33,-0.04893,-0.05163
stec8|E193,60200,10.34,-0.15093,-0.04594
stec8|E193,60200,11.33,-0.09033,-0.06864
stec8|E193,97500,-3.95,-0.14038,0.09786
stec8|E193,97500,-2.91,-0.05088,0.06842
stec8|E193,97500,-1.88,-0.00507,0.03174
stec8|E193,97500,-0.87,0.00077,0.00042
stec8|E193,97500,0.14,0.00273,-0.01865
stec8|E193,97500,1.19,0.00744,-0.04018
stec8|E193,97500,2.2,0.02715,-0.04437
stec8|E193,97500,3.21,0.02926,-0.04652
stec8|E193,97500,4.23,0.02926,-0.05416
stec8|E193,97500,5.26,0.02926,-0.06029
stec8|E193,97500,6.28,0.02926,-0.07915
stec8|E193,97500,7.3,0.02753,-0.08541
stec8|E193,97500,8.33,0.01195,-0.06040
stec8|E193,97500,9.32,-0.04081,-0.04985
stec8|E193,97500,10.34,-0.05970,-0.05514
stec8|E193,97500,11.34,-0.02269,-0.08093
stec8|E193,204200,-3.94,-0.01800,0.01535
stec8|E193,204200,-2.95,0.03773,-0.00137
stec8|E193,204200,-1.89,0.04240,-0.01283
stec8|E193,204200,-0.88,0.04104,-0.02821
stec8|E193,204200,0.15,0.04300,-0.03115
stec8|E193,204200,1.18,0.04771,-0.03607
stec8|E193,204200,2.19,0.06953,-0.04056
stec8|E193,204200,3.22,0.06953,-0.04494
stec8|E193,204200,4.24,0.06953,-0.05144
stec8|E193,204200,5.26,0.06953,-0.05305
stec8|E193,204200,6.28,0.06780,-0.06274
stec8|E193,204200,7.31,0.06544,-0.06172
stec8|E193,204200,8.31,0.04154,-0.03905
stec8|E193,204200,9.31,0.02705,-0.03879
stec8|E193,204200,10.33,0.04701,-0.03707
stec8|E193,204200,11.34,0.15053,-0.05980
stec8|E193,303100,-2.92,0.04772,-0.00243
stec8|E193,303100,-1.89,0.05030,-0.01397
stec8|E193,303100,-0.88,0.04894,-0.02025
stec8|E193,303100,0.15,0.05090,-0.02512
stec8|E193,303100,1.16,0.05561,-0.03004
stec8|E193,303100,2.19,0.07743,-0.03404
stec8|E193,303100,3.2,0.07743,-0.03851
stec8|E193,303100,4.24,0.07743,-0.04322
stec8|E193,303100,5.25,0.07743,-0.04908
stec8|E205A,59800,-3.96,-0.24342,0.17028
stec8|E205A,59800,-2.92,-0.18997,0.14534
stec8|E205A,59800,-1.9,-0.07431,0.07722
stec8|E205A,59800,-0.85,-0.02125,0.02207
stec8|E205A,59800,0.16,-0.01944,0.00005
stec8|E205A,59800,1.17,-0.01748,0.00010
stec8|E205A,59800,2.18,-0.01277,-0.02222
stec8|E205A,59800,3.21,0.00521,-0.02474
stec8|E205A,59800,4.22,0.00330,-0.02165
stec8|E205A,59800,5.24,0.00330,-0.03438
stec8|E205A,59800,6.25,-0.00134,-0.04532
stec8|E205A,59800,7.28,-0.00134,-0.04795
stec8|E205A,59800,8.29,0.00158,-0.07947
stec8|E205A,59800,9.31,-0.00334,-0.07600
stec8|E205A,59800,10.32,-0.10289,-0.06264
stec8|E205A,59800,11.32,-0.20620,-0.07288
stec8|E205A,99500,-3.93,-0.18554,0.10470
stec8|E205A,99500,-2.92,-0.03809,0.05731
stec8|E205A,99500,-1.88,0.01474,0.01658
stec8|E205A,99500,-0.86,0.02013,-0.02310
stec8|E205A,99500,0.16,0.02013,-0.03376
stec8|E205A,99500,1.18,0.02347,-0.03658
stec8|E205A,99500,2.2,0.03544,-0.03600
stec8|E205A,99500,3.21,0.04862,-0.04531
stec8|E205A,99500,4.23,0.04862,-0.04318
stec8|E205A,99500,5.25,0.04862,-0.04253
stec8|E205A,99500,6.27,0.04862,-0.05552
stec8|E205A,99500,7.29,0.04689,-0.07243
stec8|E205A,99500,8.32,0.04453,-0.07599
stec8|E205A,99500,9.32,0.01615,-0.05970
stec8|E205A,99500,10.33,-0.00399,-0.06023
stec8|E205A,99500,11.32,0.04707,-0.07706
stec8|E205A,150600,-1.9,0.02553,0.03666
stec8|E205A,150600,-0.86,0.02956,-0.02065
stec8|E205A,150600,0.15,0.02956,-0.02872
stec8|E205A,150600,1.16,0.03152,-0.03289
stec8|E205A,150600,3.22,0.05806,-0.03847
stec8|E205A,150600,5.25,0.05806,-0.03944
stec8|E205A,150600,7.3,0.05633,-0.05724
stec8|E205A,150600,8.31,0.04510,-0.05250
stec8|E205A,150600,9.33,0.02408,-0.05068
stec8|E205A,150600,10.33,0.02795,-0.04717
stec8|E205A,150600,11.32,0.11285,-0.06738
stec8|E205A,202100,-4.98,-0.10541,0.06891
stec8|E205A,202100,-3.94,-0.03653,0.02357
stec8|E205A,202100,-2.92,0.01008,0.01572
stec8|E205A,202100,-1.89,0.02660,0.02057
stec8|E205A,202100,-0.9,0.03063,-0.01680
stec8|E205A,202100,0.15,0.03063,-0.02668
stec8|E205A,202100,1.16,0.03259,-0.03018
stec8|E205A,202100,2.19,0.03890,-0.03064
stec8|E205A,202100,3.2,0.05912,-0.03478
stec8|E205A,202100,4.24,0.05912,-0.03320
stec8|E205A,202100,5.26,0.05740,-0.03880
stec8|E205A,202100,6.27,0.05740,-0.04752
stec8|E205A,202100,7.3,0.05503,-0.05288
stec8|E205A,202100,8.3,0.04617,-0.04846
stec8|E205A,202100,9.31,0.02060,-0.04901
stec8|E205A,202100,10.32,0.03404,-0.04802
stec8|E205A,202100,11.34,0.11759,-0.06234
stec8|E205A,301800,-1.92,0.04490,0.01784
stec8|E205A,301800,-0.88,0.04894,-0.00342
stec8|E205A,301800,0.14,0.04894,-0.01563
stec8|E205A,301800,1.16,0.05090,-0.01891
stec8|E205A,301800,2.19,0.05720,-0.01858
stec8|E205A,301800,3.21,0.07743,-0.02802
stec8|E205A,301800,4.22,0.07570,-0.02808
stec8|E205A,301800,5.25,0.07570,-0.03064
stec8|E205A,301800,6.27,0.07570,-0.03978
stec8|E205A,301800,7.28,0.06824,-0.03854
stec8|E205A,301800,8.31,0.05380,-0.04057
stec8|E205B,63600,-4.94,-0.25063,0.08217
stec8|E205B,63600,-3.94,-0.23382,0.08612
stec8|E205B,63600,-2.92,-0.19763,0.05842
stec8|E205B,63600,-1.88,-0.11040,-0.00960
stec8|E205B,63600,-0.84,-0.07230,-0.04513
stec8|E205B,63600,0.16,-0.06276,-0.05705
stec8|E205B,63600,1.18,-0.05607,-0.07091
stec8|E205B,63600,2.21,-0.05137,-0.08686
stec8|E205B,63600,3.22,-0.02639,-0.08631
stec8|E205B,63600,4.24,-0.02805,-0.07368
stec8|E205B,63600,5.26,-0.02805,-0.09348
stec8|E205B,63600,6.28,-0.02805,-0.10527
stec8|E205B,63600,7.29,-0.02805,-0.12770
stec8|E205B,63600,8.32,-0.02805,-0.14128
stec8|E205B,63600,9.32,-0.02089,-0.12588
stec8|E205B,63600,10.33,-0.13974,-0.11560
stec8|E205B,105200,-5.99,-0.28096,0.04540
stec8|E205B,105200,-4.95,-0.21100,0.04313
stec8|E205B,105200,-3.91,-0.18455,0.01372
stec8|E205B,105200,-2.89,-0.05421,-0.02239
stec8|E205B,105200,-1.87,-0.00271,-0.05554
stec8|E205B,105200,-0.85,0.00859,-0.07904
stec8|E205B,105200,0.17,0.00998,-0.09083
stec8|E205B,105200,1.19,0.01670,-0.09972
stec8|E205B,105200,2.22,0.02190,-0.10285
stec8|E205B,105200,3.23,0.03767,-0.10621
stec8|E205B,105200,4.25,0.03947,-0.10920
stec8|E205B,105200,5.28,0.03947,-0.11838
stec8|E205B,105200,6.28,0.03947,-0.12039
stec8|E205B,105200,7.31,0.03947,-0.12833
stec8|E205B,105200,8.31,0.03947,-0.13875
stec8|E205B,105200,9.31,0.02678,-0.12507
stec8|E205B,151100,-6.0,-0.18480,0.03872
stec8|E205B,151100,-4.94,-0.19867,0.03120
stec8|E205B,151100,-3.92,-0.09921,-0.00909
stec8|E205B,151100,-2.89,-0.02392,-0.04491
